,Message ID,timestamp,content,reactions,share,photos,audio_files,call_duration,videos
17,502,2025-01-04 19:17:43,You're just jealous,,,,,,
18,504,2025-01-04 19:18:08,True,,,,,,
19,505,2025-01-04 19:18:14,I'm just special like that,,,,,,
20,535,2025-01-05 17:49:33,9,,,,,,
21,644,2025-01-06 15:13:52,10,,,,,,
22,645,2025-01-06 15:14:02,We in the double digits,,,,,,
23,647,2025-01-06 15:15:29,Omg thats so cute,"[{'reaction': 'â\x9d¤', 'actor': 'Katie Long', 'timestamp': 1736176978}]",,,,,
24,648,2025-01-06 15:15:33,Twinning!,"[{'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736177449}]",,,,,
25,747,2025-01-07 22:50:11,11,,,,,,
26,818,2025-01-08 19:53:24,12,,,,,,
27,822,2025-01-08 19:59:10,"Sorry, I'm just too good at this","[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1736367943}]",,,,,
28,825,2025-01-08 22:13:54,13,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736375968}]",,,,,
29,827,2025-01-08 22:24:19,Shut yo ass up,,,,,,
30,888,2025-01-09 18:25:29,14,,,,,,
31,935,2025-01-10 14:28:19,15,,,,,,
32,937,2025-01-10 15:57:36,Nah I believe her,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736526814}]",,,,,
33,1018,2025-01-10 23:33:06,Mine doesn't say there's a call,,,,,,
34,1019,2025-01-10 23:33:12,You're just crazy ros,,,,,,
35,1056,2025-01-11 00:22:40,16,,,,,,
36,1096,2025-01-11 19:48:49,17,,,,,,
37,1113,2025-01-11 23:58:01,18 âï¸ am legal now,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736641694}, {'reaction': 'ð\x9f\x92\x80', 'actor': 'Dan Griffin', 'timestamp': 1736640087}]",,,,,
38,1186,2025-01-12 19:11:23,"19 earlier, forgot the update",,,,,,
39,1189,2025-01-12 19:46:46,Niamh sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736715384}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736711517}, {'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1736743218}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1736711781}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736713764}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736713411}]","{'link': 'https://www.instagram.com/p/DEmxt71snQH/?carousel_share_child_media_id=3541736804819629559_55781858130', 'share_text': '', 'original_content_owner': 'zspongeb0bb'}",,,,
40,1195,2025-01-12 21:18:07,Damn that's the wrong slide,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736718607}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736716722}]",,,,,
41,1196,2025-01-12 21:18:14,Meant to send the first one,,,,,,
42,1197,2025-01-12 21:18:27,Anyway 20,,,,,,
43,1242,2025-01-13 16:01:20,21,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1736787811}]",,,,,
44,1245,2025-01-13 16:53:22,,"[{'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers', 'timestamp': 1736793388}, {'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1736787811}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736787736}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736787584}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1736787371}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736787274}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1736846158}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736787729}]",,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/473086817_1650063209265533_9078737849977152474_n_624576989910653.jpg', 'creation_timestamp': 1736787200, 'backup_uri': 'https://scontent-dub4-1.xx.fbcdn.net/v/t1.15752-9/473086817_1650063209265533_9078737849977152474_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=9f807c&_nc_ohc=JcI0K-ALF58Q7kNvgGZvBsW&_nc_zt=23&_nc_ht=scontent-dub4-1.xx&oh=03_Q7cD1gFQqDx0AEbvNBeCA1n6GcXD85lii2GmDI7oDVVMuBxGUQ&oe=67C159C7'}]",,,
45,1292,2025-01-14 16:10:05,22,,,,,,
46,1306,2025-01-14 22:43:21,23,,,,,,
47,1313,2025-01-14 22:47:02,Somebody had to,,,,,,
48,1316,2025-01-15 07:14:09,Niamh sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736929528}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736926055}]","{'link': 'https://www.instagram.com/p/DEh_fffOS40/?carousel_share_child_media_id=3540390014745299539_1086413026', 'share_text': '', 'original_content_owner': 'whaleweaves'}",,,,
49,1334,2025-01-15 18:42:54,24,,,,,,
50,1377,2025-01-16 23:38:02,25,,,,,,
51,1378,2025-01-16 23:41:02,niamh_0neill started a video chat,,,,,,
52,1379,2025-01-16 23:41:08,Video chat ended,,,,,0.0,
53,1380,2025-01-16 23:41:13,Plz ignore,,,,,,
54,1392,2025-01-16 23:42:51,You guys didn't join so you'll never know,,,,,,
55,1395,2025-01-16 23:43:05,Only real ones joined,,,,,,
56,1454,2025-01-17 15:40:32,26,,,,,,
57,1465,2025-01-17 23:36:01,27,,,,,,
58,1522,2025-01-19 02:27:14,28,,,,,,
59,1524,2025-01-19 03:37:48,Niamh sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1737320654}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737259612}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737289694}]","{'link': 'https://www.instagram.com/reel/DEwKJ3Wxu2s/?id=3544377565118918060_1468330069', 'share_text': '', 'original_content_owner': 'nugget'}",,,,
60,1527,2025-01-19 04:29:25,Niamh sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1737320647}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737283070}]","{'link': 'https://www.instagram.com/reel/DEQKt6iv2zy/?id=3535372843187399922_19564886039', 'share_text': 'Skibidi toilet coming along nicely', 'original_content_owner': 'electoboy'}",,,,
61,1556,2025-01-19 23:50:14,29,,,,,,
62,1588,2025-01-20 13:21:51,30,"[{'reaction': 'ð\x9f\x98®', 'actor': 'shane', 'timestamp': 1737379359}]",,,,,
63,1660,2025-01-21 00:12:18,31,,,,,,
64,1760,2025-01-22 18:47:06,32 this morning,,,,,,
65,1761,2025-01-22 18:47:11,33 now,,,,,,
66,1784,2025-01-23 12:54:32,34,,,,,,
67,1785,2025-01-23 13:04:50,Niamh sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737638627}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737640673}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1737637514}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737637513}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737650071}]","{'link': 'https://www.instagram.com/p/DEc4Eves9gX/', 'share_text': 'Silly knight, don\'t you know the saying "" to those whom go to don armour...Go before thou doneth your armour"" \n\nHe will be joining my sticker lineup too. I\'m also thinking about making some of my medieval sillies into smaller prints, would that be something you\'d be interested in? I always want to give you guys options when it comes to the things I sell as I know some people prefer certain formats to others! Let me know!\n\n#medievalart #knight #medieval #illuminatedmanuscript #medievalist #medievalartist #renaissance #ukartist #historymemes', 'original_content_owner': 'eeth0k'}",,,,
68,1807,2025-01-23 22:46:31,Gotta have a lot more to catch up,,,,,,
69,1812,2025-01-23 23:21:49,The beers do be working,,,,,,
70,1814,2025-01-23 23:22:27,35,,,,,,
71,1914,2025-01-25 13:18:25,36,,,,,,
72,1947,2025-01-25 23:52:50,Niamh sent an attachment.,,"{'link': 'https://www.instagram.com/reel/DFPdNG1zEJ5/?id=3553187075065660025_9428596019', 'share_text': 'ð\x9f¦\x90ì\x83\x88ì\x9a° / Shrimp / ã\x82¨ã\x83\x93 / è\x9d¦\n.\n.\nð\x9f\x9a½ë\xad\x90ë\x93\xa0 ë\x84\x88ë¬´ ë§\x8eì\x9d´ ë¨¹ì§\x80 ë§\x88ì\x84¸ì\x9a\x94!\nð\x9f\x9a½Donâ\x80\x99t eat too much of anything!\nð\x9f\x9a½ä½\x95ã\x81§ã\x82\x82é£\x9fã\x81¹ã\x81\x99ã\x81\x8eã\x81ªã\x81\x84ã\x81§ã\x81\xadï¼\x81\nð\x9f\x9a½ä»\x80éº¼é\x83½å\x88¥å\x90\x83å¤ªå¤\x9aå\x93¦ï¼\x81\n.\n.\n#animation #linesticker #ì¹´ì¹´ì\x98¤í\x86¡ì\x9d´ëª¨í\x8b°ì½\x98 #jjongu #ì«\x91êµ¬ #kwon3 #kwonkwonkyu #ê¶\x8cê¶\x8cê·\x9c #shrimp', 'original_content_owner': 'kwon_kyu'}",,,,
73,1972,2025-01-26 15:15:09,37,,,,,,
74,1986,2025-01-26 18:41:34,38,,,,,,
75,1994,2025-01-26 23:10:57,39,,,,,,
76,2072,2025-01-28 16:11:42,It's been 2 whole days,,,,,,
77,2073,2025-01-28 16:11:45,This is so unlike me,,,,,,
78,2077,2025-01-28 16:34:54,Probably,,,,,,
79,2089,2025-01-28 16:54:52,Who's forcing you to have coffee conan??,,,,,,
80,2091,2025-01-28 16:56:52,"""someone""",,,,,,
81,2092,2025-01-28 16:57:05,Damn some random broke into your house to force feed you coffee,,,,,,
