,Message ID,timestamp,content,reactions,photos,share,videos,audio_files,gifs,call_duration
29,403,2025-01-03 16:52:15,One of us could start doing crack to make sure Conan doesnât win this year,"[{'reaction': 'â\x9d¤', 'actor': 'Conan', 'timestamp': 1735923139}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1735923138}]",,,,,,
30,404,2025-01-03 16:52:22,I volunteer Stephen,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1735923145}]",,,,,,
31,405,2025-01-03 16:52:28,I feel like heâd be the least affected,,,,,,,
32,411,2025-01-03 16:53:16,"Laxatives are too direct, itâs clearly cheating, crack is like oh yeah he shits a lot but he literally has a crack addiction give him the poopie for christs sake","[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1735923201}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1735923206}]",,,,,,
33,419,2025-01-03 16:54:40,I donât think itâs worth getting pregnant for one extra poop point,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1735923284}]",,,,,,
34,421,2025-01-03 16:54:55,But hey whatever floats your toilet,,,,,,,
35,426,2025-01-03 16:56:28,If I have a kid like actually gave birth to it would all itâs poops count til the years out?,,,,,,,
36,428,2025-01-03 16:57:50,Youâve clearly never seen the hit 1994 film Junior starring Arnold Schwarzenegger,,,,,,,
37,475,2025-01-04 11:44:37,6,,,,,,,
38,521,2025-01-05 12:59:54,7,,,,,,,
39,532,2025-01-05 15:26:24,8,,,,,,,
40,638,2025-01-06 13:30:46,9,,,,,,,
41,692,2025-01-07 12:54:04,10,,,,,,,
42,790,2025-01-08 14:29:24,11,,,,,,,
43,853,2025-01-09 13:45:00,12 earlier,,,,,,,
44,854,2025-01-09 13:45:04,13,,,,,,,
45,855,2025-01-09 13:45:05,Rn,,,,,,,
46,876,2025-01-09 15:17:56,If I just start saying shit like I love the number 99 does that just boost my score,,,,,,,
47,877,2025-01-09 15:19:19,My new goal is to make Dexter code think Iâve done poos to a decimal place,,,,,,,
48,878,2025-01-09 15:19:46,113.547 poops by April ðªðª,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736436095}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736436097}, {'reaction': 'ð\x9f\x98¡', 'actor': 'Dex', 'timestamp': 1736446474}]",,,,,,
49,879,2025-01-09 15:20:20,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/470051341_944039197322975_5702988456431626055_n_944039190656309.jpg', 'creation_timestamp': 1736436019}]",,,,,
50,880,2025-01-09 15:20:35,"I knew dexters code sounded familiar, itâs because itâs my code and he stole it","[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736436102}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736438743}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736441583}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1736454422}]",,,,,,
51,881,2025-01-09 15:20:38,And heâs my son,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736436103}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736441587}]",,,,,,
52,890,2025-01-09 18:26:33,harry_rooney liked a message,,,,,,,
53,921,2025-01-10 11:11:25,14,,,,,,,
54,1070,2025-01-11 10:21:57,Oh boy I can feel number 15 coming,,,,,,,
55,1081,2025-01-11 10:53:16,15,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}]",,,,,,
56,1088,2025-01-11 15:14:22,16,,,,,,,
57,1089,2025-01-11 15:14:37,Is there a poopie for most poops taken on company time,,,,,,,
58,1090,2025-01-11 15:15:15,The waste time waster,,,,,,,
59,1092,2025-01-11 15:15:54,Iâm gonna guess about 12 of my 16 have been company time,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1736608837}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736608625}]",,,,,,
60,1093,2025-01-11 15:17:39,Ok just trust me that 75% of mine will be company time,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736614893}]",,,,,,
61,1121,2025-01-12 09:11:48,17,,,,,,,
62,1122,2025-01-12 09:11:56,Company time â,,,,,,,
63,1209,2025-01-13 09:11:43,18,,,,,,,
64,1225,2025-01-13 12:56:23,,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736774877}, {'reaction': 'ð\x9f\x98®', 'actor': 'Dan Griffin', 'timestamp': 1736773635}, {'reaction': 'ð\x9f\x98\x82', 'actor': 'Dex', 'timestamp': 1736773163}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1736846034}]","[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/472582361_909344461405281_2914706352476180051_n_909344458071948.jpg', 'creation_timestamp': 1736772982}]",,,,,
65,1235,2025-01-13 14:23:47,,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736778746}]","[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/472775887_789040650082149_3738887790683563801_n_789040646748816.jpg', 'creation_timestamp': 1736778225}]",,,,,
66,1271,2025-01-14 09:54:53,19,,,,,,,
67,1315,2025-01-14 23:57:14,20,,,,,,,
68,1317,2025-01-15 08:57:13,,"[{'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1736932394}]","[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/387487579_341945571830487_6258088824396401928_n_9468753849802301.jpg', 'creation_timestamp': 1736931432}]",,,,,
69,1318,2025-01-15 08:57:19,Take that algorithm,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736935971}, {'reaction': 'ð\x9f\x98\x82', 'actor': 'Dex', 'timestamp': 1736931454}]",,,,,,
70,1319,2025-01-15 08:57:25,21 tho,,,,,,,
71,1357,2025-01-16 12:27:55,22,,,,,,,
72,1453,2025-01-17 15:26:18,23,,,,,,,
73,1481,2025-01-18 11:13:24,Oh the horrors the horrors,"[{'reaction': 'â\x9d¤', 'actor': 'Katie Long', 'timestamp': 1737198965}]",,,,,,
74,1500,2025-01-18 13:51:02,24,,,,,,,
75,1502,2025-01-18 13:55:12,Kurt Cobain better watch his front,,,,,,,
76,1533,2025-01-19 11:14:01,25,,,,,,,
77,1575,2025-01-20 11:34:12,26,,,,,,,
78,1626,2025-01-20 19:15:37,27,,,,,,,
79,1661,2025-01-21 00:25:03,harry_rooney liked a message,,,,,,,
80,1695,2025-01-21 18:13:07,28,,,,,,,
81,1709,2025-01-22 09:03:57,29,,,,,,,
82,1786,2025-01-23 13:23:15,30,,,,,,,
83,1858,2025-01-24 14:43:37,31,,,,,,,
84,1869,2025-01-24 18:35:16,32,,,,,,,
85,1878,2025-01-25 08:20:57,33,,,,,,,
86,1884,2025-01-25 11:14:28,34,,,,,,,
87,1885,2025-01-25 11:14:37,Smells like strawberries,,,,,,,
88,1903,2025-01-25 12:07:30,No I spilled strawberry vape juice all over my hand cuz some guy returned a faulty one and dint put it together properly,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737806871}]",,,,,,
89,1906,2025-01-25 12:09:52,âI didnât even shit yesterdayâ says man who probably forgot about the two early morning shits and decided not to count when he remembered because heâs embarrassed of his colon,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737810054}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1737808815}, {'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1737807892}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737819170}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1737838905}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737807129}]",,,,,,
90,1915,2025-01-25 14:19:42,Being a hater on Steve has cursed me I now have stomach pain,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1737814842}]",,,,,,
91,1917,2025-01-25 14:23:27,I hate fucking wizards,,,,,,,
92,1928,2025-01-25 16:51:32,35,,,,,,,
93,1929,2025-01-25 16:51:39,Curse you wizard Allen,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737831704}]",,,,,,
94,1954,2025-01-26 09:28:10,36,,,,,,,
95,1961,2025-01-26 11:40:31,Broken bum disease?,,,,,,,
96,1988,2025-01-26 18:47:32,37 earlier my phone died,,,,,,,
97,2010,2025-01-27 10:20:56,38,,,,,,,
98,2021,2025-01-27 12:38:21,39,"[{'reaction': 'ð\x9f¤±', 'actor': 'Stephen Allen', 'timestamp': 1737982170}]",,,,,,
99,2068,2025-01-28 13:27:57,Call me shawty cuz I just had 40,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1738071356}, {'reaction': 'â\x9d¤', 'actor': 'Conan', 'timestamp': 1738071414}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1738073269}]",,,,,,
100,2119,2025-01-29 11:03:48,41,,,,,,,
101,2186,2025-01-30 13:29:51,42,,,,,,,
102,2200,2025-01-30 19:16:00,harry_rooney liked a message,,,,,,,
103,2211,2025-01-31 09:44:47,43,,,,,,,
104,2221,2025-01-31 15:50:49,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/473383979_589548000581255_3803659394531889500_n_643323064875433.jpg', 'creation_timestamp': 1738338647}]",,,,,
105,2222,2025-01-31 15:53:34,That would be my 44 for any of you Hickok45 fans out there,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin', 'timestamp': 1738339089}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1738338894}]",,,,,,
106,2225,2025-01-31 17:19:48,YESSSS,,,,,,,
107,2226,2025-01-31 17:20:06,Itâs 44 tho you silly simple algorithm,,,,,,,
108,2227,2025-01-31 17:20:14,Not even an advanced algorithm,,,,,,,
109,2228,2025-01-31 17:20:54,And advanced one would clearly see a magnum 44 and know Harry has taken 44 poops so far FORTY PLUS FOUR,,,,,,,
110,2229,2025-01-31 17:31:20,I do hope this doesnât cause you any trouble tho,,,,,,,
111,2342,2025-02-01 10:30:38,45,,,,,,,
112,2417,2025-02-02 16:57:19,46,,,,,,,
113,2457,2025-02-03 14:10:17,47 in a ye olde pub in bunratty castle,,,,,,,
114,2458,2025-02-03 14:10:25,Eloquent and witty shitty,,,,,,,
115,2474,2025-02-03 20:55:37,48,,,,,,,
116,2489,2025-02-04 09:47:53,San Francisco 49er,,,,,,,
117,2492,2025-02-04 10:15:01,I like to think thatâs the official name of 42 for you Dan,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}]",,,,,,
118,2510,2025-02-04 15:27:39,Nifty 50,,,,,,,
119,2520,2025-02-05 07:36:05,51,,,,,,,
120,2555,2025-02-06 09:56:03,52,,,,,,,
121,2556,2025-02-06 09:56:20,Might need to pull out the poop knife for this one,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
122,2636,2025-02-07 11:27:45,53,,,,,,,
123,2658,2025-02-07 14:05:27,54,,,,,,,
124,2679,2025-02-08 00:45:13,Evil poo? ð¿,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,,
125,2747,2025-02-09 13:01:25,55,,,,,,,
126,2766,2025-02-09 20:25:52,56,,,,,,,
127,2775,2025-02-09 23:39:46,57,,,,,,,
128,2778,2025-02-10 07:47:58,58,,,,,,,
129,2845,2025-02-10 13:56:50,59,,,,,,,
130,2862,2025-02-11 08:30:05,60,,,,,,,
131,2866,2025-02-11 12:51:14,61,,,,,,,
132,2915,2025-02-12 07:46:12,62,,,,,,,
133,2928,2025-02-12 14:01:29,63,,,,,,,
134,2943,2025-02-13 09:26:46,"I got a stack,64",,,,,,,
135,2950,2025-02-13 12:41:26,It would be so easily decipherable,,,,,,,
136,2951,2025-02-13 12:41:39,"Like 128, 256, 512",,,,,,,
137,2952,2025-02-13 12:41:45,Damn those poops be hitting,,,,,,,
138,2953,2025-02-13 12:42:09,First person to hit 128 gets a custom Steve Minecraft skin,,,,,,,
139,2954,2025-02-13 12:42:18,Not Minecraft Steve but Steve Allen,,,,,,,
140,2955,2025-02-13 12:42:28,A really high res photo of his face on a block man,,,,,,,
141,3000,2025-02-14 14:50:19,65 earlier this morning,,,,,,,
142,3001,2025-02-14 14:50:36,66 now last ten minutes ever in this fuck ass job and Iâm spending it well,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'ð\x9f\x91\x8f', 'actor': 'Dan Griffin'}]",,,,,,
143,3003,2025-02-14 14:53:33,âThis is a top insider tip; Iâve just completed my online diploma in shelf stacking and unstacking! ð¯ If you truly want to level up your skills and progress in a career where stacking shelves is an essential component of your job then this course is for you! Pay me 700 US dollars or one bitcoin and Iâll teach you everything I knowâ,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
144,3004,2025-02-14 14:53:46,I fucking hate LinkedIn with a passion,,,,,,,
145,3016,2025-02-14 15:15:31,I got really angry at one CEO post where he started off like âhey did you all know people come into the office after work and clean our toilets and work these awful hours and do hard labour? No one appreciates them! Well my solution is to make a robot do it instead!â Basically Letâs get rid of their income without saying it,"[{'reaction': 'ð\x9f\x92\x80', 'actor': 'Dan Griffin'}]",,,,,,
146,3019,2025-02-14 15:22:21,Think I mightâve sent it to you,,,,,,,
147,3045,2025-02-15 09:39:48,67,,,,,,,
148,3047,2025-02-15 11:27:44,68,,,,,,,
149,3109,2025-02-17 13:09:59,69 and 70 yesterday forgot to update,,,,,,,
150,3110,2025-02-17 13:10:07,71 a few minutes ago,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
151,3111,2025-02-17 14:08:23,72,,,,,,,
152,3141,2025-02-18 12:42:47,73 and 74 this morning,,,,,,,
153,3142,2025-02-18 12:43:04,I might have to turn on snap notifications just to remind me of this chat,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
154,3176,2025-02-19 13:10:26,75,,,,,,,
155,3226,2025-02-20 11:01:52,76,,,,,,,
156,3230,2025-02-20 11:02:35,You had that one loaded just to flex on my measly 76,,,,,,,
157,3232,2025-02-20 11:04:38,You donât know much,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley'}]",,,,,,
158,3233,2025-02-20 11:04:42,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/475868479_649963457449549_692083135240818379_n_649963454116216.png', 'creation_timestamp': 1740049481}]",,,,,
159,3237,2025-02-20 11:11:04,I just have to boost my caffeine intake,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}]",,,,,,
160,3238,2025-02-20 11:11:12,And get scared more often,,,,,,,
161,3239,2025-02-20 11:11:18,Feel like thatâll help me poop more,,,,,,,
162,3240,2025-02-20 11:11:26,Just being afraid of stuff,,,,,,,
163,3299,2025-02-21 13:01:16,"77 in a toilet in a Costa, I feel like Iâm gonna offend whoever uses it after me","[{'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
164,3322,2025-02-21 20:02:07,I took a piss on the side of the road outside someoneâs house on the outskirts of Kenmare and felt awful about it can that count as a poop,,,,,,,
165,3331,2025-02-22 10:07:58,78,,,,,,,
166,3404,2025-02-24 19:20:29,"79,80",,,,,,,
167,3476,2025-02-26 12:12:05,81,,,,,,,
168,3548,2025-02-27 12:39:25,82,,,,,,,
169,3555,2025-02-27 12:47:32,harry_rooney liked a message,,,,,,,
170,3604,2025-02-28 20:41:02,83,,,,,,,
171,3804,2025-03-02 14:23:32,84 and 85 forgot to update,,,,,,,
172,3835,2025-03-03 14:58:14,86,,,,,,,
173,3867,2025-03-04 13:48:01,87,,,,,,,
174,3932,2025-03-05 13:54:21,88,,,,,,,
175,3981,2025-03-06 15:59:51,89,,,,,,,
176,4016,2025-03-07 13:48:37,90,,,,,,,
177,4026,2025-03-07 17:24:25,91,,,,,,,
178,4050,2025-03-08 11:14:10,92,,,,,,,
179,4054,2025-03-08 12:51:11,93 Stephen can confirm,,,,,,,
180,4089,2025-03-09 16:04:58,94,,,,,,,
181,4109,2025-03-10 08:45:37,Job interview in 10 minutes and I gotta poop pray for me,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
182,4117,2025-03-10 13:04:04,It was 3 and a half hours and all I could think about was pooping,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
183,4118,2025-03-10 13:04:10,I had to role play a team meeting,,,,,,,
184,4119,2025-03-10 13:04:15,Thank god I didnât have to fart,,,,,,,
185,4122,2025-03-10 13:04:51,95 right now it feels so good,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
186,4123,2025-03-10 13:04:56,harry_rooney liked a message,,,,,,,
187,4125,2025-03-10 13:05:20,"Shit my pants in the middle of the interview, âok guys how do we deal with unexpected delays?â","[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
188,4204,2025-03-12 16:15:36,96 and 97,,,,,,,
189,4242,2025-03-13 13:42:59,I bought a weighing scales Iâm bout to do a pre and post poop comparison,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}]",,,,,,
190,4246,2025-03-13 13:54:06,I am 1.3kg lighter,"[{'reaction': 'ð\x9f¤¯', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·'}, {'reaction': 'ð\x9f\x98®', 'actor': 'Conor Mcmenamin'}, {'reaction': 'ð\x9f\x98®', 'actor': 'Dex'}]",,,,,,
191,4247,2025-03-13 13:54:24,Tbh that includes a long pee,,,,,,,
192,4251,2025-03-13 14:03:10,98,,,,,,,
193,4252,2025-03-13 14:03:15,As we have established,,,,,,,
194,4304,2025-03-14 19:49:47,99 sopping wet,,,,,,,
195,4305,2025-03-14 19:49:51,Me not the poop,,,,,,,
196,4306,2025-03-14 19:50:00,Went for a swim and it made me immediately need to shut,,,,,,,
197,4307,2025-03-14 19:50:14,It was a case of poop in the sea or run to the toilet,,,,,,,
198,4309,2025-03-14 19:50:27,Dry toilet duh,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
199,4311,2025-03-14 19:50:38,Itâs a toilet where you just stuff it down hand wise,,,,,,,
200,4312,2025-03-14 19:51:12,It unfortunately actually is a dry toilet the plumbings broke so Iâve to finish and then go fill two buckets to pour in the cistern,,,,,,,
201,4324,2025-03-15 12:33:30,100,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
202,4337,2025-03-15 14:37:04,101,,,,,,,
203,4460,2025-03-17 15:33:40,102 and 103,,,,,,,
204,4501,2025-03-18 11:11:50,104,,,,,,,
205,4630,2025-03-20 18:43:27,105,,,,,,,
206,4659,2025-03-21 12:14:48,106 and 107,,,,,,,
207,4750,2025-03-22 19:43:09,108,,,,,,,
208,4786,2025-03-23 18:24:30,109,,,,,,,
209,4819,2025-03-24 16:32:18,110,,,,,,,
210,4845,2025-03-25 14:05:22,111,,,,,,,
211,4846,2025-03-25 14:05:28,Angel poo ð¼,,,,,,,
212,4876,2025-03-26 12:51:19,112,,,,,,,
213,4894,2025-03-26 15:01:00,113,,,,,,,
214,4896,2025-03-26 15:41:43,114,,,,,,,
215,4953,2025-03-27 20:44:01,115,,,,,,,
216,4992,2025-03-28 12:51:52,Thatâs concerning for both parties,"[{'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin'}]",,,,,,
217,5001,2025-03-28 16:16:18,116,,,,,,,
218,5039,2025-03-29 14:57:00,117,,,,,,,
219,5056,2025-03-30 12:52:44,118 airport poop,,,,,,,
220,5110,2025-03-31 14:04:50,119,,,,,,,
221,5249,2025-04-01 12:52:33,Theyâre honest with themselves,"[{'reaction': 'â\x9d¤', 'actor': 'shane'}]",,,,,,
222,5260,2025-04-01 20:09:06,120,,,,,,,
223,5261,2025-04-01 20:10:40,harry_rooney liked a message,,,,,,,
224,5285,2025-04-02 11:45:02,121,,,,,,,
225,5354,2025-04-03 13:07:49,122,,,,,,,
226,5358,2025-04-03 14:11:23,123,,,,,,,
227,5359,2025-04-03 14:11:47,Had to shower after the apartment has no air con and the poop really took it out of me,,,,,,,
228,5389,2025-04-04 12:11:26,124,,,,,,,
229,5466,2025-04-06 11:53:03,"125, 126, 127",,,,,,,
230,5512,2025-04-07 12:23:15,128 and 129,,,,,,,
231,5524,2025-04-07 21:42:22,130,,,,,,,
232,5536,2025-04-08 10:55:58,131,,,,,,,
233,5547,2025-04-08 18:11:55,132,,,,,,,
234,5574,2025-04-09 13:20:17,133,,,,,,,
235,5606,2025-04-10 13:26:33,134,,,,,,,
236,5616,2025-04-10 15:56:52,135,,,,,,,
237,5659,2025-04-11 13:27:31,136,,,,,,,
238,5666,2025-04-11 18:43:13,I shat in Stephenâs once and he gave out to me,"[{'reaction': 'â\x9d¤', 'actor': 'Dan Griffin'}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
239,5668,2025-04-11 18:43:44,harry_rooney liked a message,,,,,,,
240,5669,2025-04-11 18:43:59,Heâs a very territorial pooper,"[{'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
241,5709,2025-04-12 15:03:50,137,,,,,,,
242,5718,2025-04-12 16:37:07,138,,,,,,,
243,5728,2025-04-13 11:33:44,139,,,,,,,
244,5729,2025-04-13 11:33:48,140,,,,,,,
245,5748,2025-04-13 16:57:27,141,,,,,,,
246,5767,2025-04-14 07:59:50,142,,,,,,,
247,5809,2025-04-15 18:16:38,143 earlier,,,,,,,
