,Message ID,timestamp,content,reactions,photos,share,videos,audio_files,gifs,call_duration
39,628,2025-01-06 12:55:09,Well that's rude :(,,,,,,,
40,630,2025-01-06 12:55:32,,"[{'reaction': 'â\x9d¤', 'actor': 'Sage', 'timestamp': 1736168139}]","[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/467480769_1127237639048148_116828152866423191_n_585155110802830.jpg', 'creation_timestamp': 1736168131}]",,,,,
41,689,2025-01-07 12:19:22,6,,,,,,,
42,698,2025-01-07 14:30:40,7,,,,,,,
43,718,2025-01-07 16:10:03,Nah bro gotta get up,,,,,,,
44,720,2025-01-07 16:10:09,Clear divider in between shits,,,,,,,
45,726,2025-01-07 16:16:35,Basically yeah,,,,,,,
46,728,2025-01-07 16:16:53,"You start your shit when it comes out, you end when you leave the bathroom","[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1736266646}]",,,,,,
47,738,2025-01-07 18:12:31,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers', 'timestamp': 1736274164}]",,"{'link': 'https://www.instagram.com/reel/DEcyzzTvvnA/?id=3538926869317351872_27899947052', 'share_text': 'How To Unclog A Toilet ð\x9f\x98¬', 'original_content_owner': 'zackdfilms'}",,,,
48,739,2025-01-07 18:12:31,:O,,,,,,,
49,741,2025-01-07 18:24:38,No as the poo has left you,,,,,,,
50,742,2025-01-07 18:24:42,If you ate it then sure,,,,,,,
51,757,2025-01-08 07:34:46,dan_griffin6 liked a message,,,,,,,
52,773,2025-01-08 10:48:30,My shit trying to escape my sellotaped ass,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1736339197}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1736333396}, {'reaction': 'â\x9d¤', 'actor': 'Teenage dirtbag ð\x9f¤ª', 'timestamp': 1736334199}, {'reaction': 'ð\x9f«¦', 'actor': 'Emma Smyth', 'timestamp': 1736333400}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736333503}, {'reaction': 'â\x9d¤', 'actor': 'Katie Long', 'timestamp': 1736341112}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736333483}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736333446}]",,,,,,
53,774,2025-01-08 10:48:51,Maybe i should think before I type,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1736339196}, {'reaction': 'ð\x9f\x92©', 'actor': 'Emma Smyth', 'timestamp': 1736333415}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736333507}]",,,,,,
54,789,2025-01-08 14:14:35,8,,,,,,,
55,802,2025-01-08 17:19:18,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736358073}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1736362776}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736358988}]",,"{'link': 'https://www.instagram.com/p/DEaL7eYyUmh/', 'share_text': 'Did you?\n\n#cat #cats #cats_of_instagram #catto #catsofinstagram #catvideo #catsð\x9f\x90± #catlover #catphoto #catvideos #catlife #kitten #kittens #meme #memes #funny #cute #foryoupage #explorpage #fyp', 'original_content_owner': '__heyitsrain'}",,,,
56,816,2025-01-08 19:40:47,Said one person into the 20 person poop count GC to another person in the 20 person poop count GC,"[{'reaction': 'ð\x9f\x98\x82', 'actor': 'Stephen Allen', 'timestamp': 1736365264}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736365431}, {'reaction': 'ð\x9f\x98\x82', 'actor': 'Dex', 'timestamp': 1736365405}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736367111}, {'reaction': 'â\x9d¤', 'actor': 'Sage', 'timestamp': 1736367899}]",,,,,,
57,828,2025-01-08 22:43:57,9,,,,,,,
58,829,2025-01-08 22:44:05,Putting in numbers now boys,,,,,,,
59,831,2025-01-09 00:06:28,You got there in the end steo and I'm proud,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1736381760}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736381212}]",,,,,,
60,845,2025-01-09 10:10:52,10,,,,,,,
61,858,2025-01-09 14:10:15,11,,,,,,,
62,968,2025-01-10 17:22:15,You also explained it to me,,,,,,,
63,970,2025-01-10 17:22:19,I can be bought,,,,,,,
64,971,2025-01-10 17:22:32,COOKED,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1736530311}]",,,,,,
65,972,2025-01-10 17:24:39,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736529983}, {'reaction': 'ð\x9f\x92©', 'actor': 'Emma Smyth', 'timestamp': 1736530848}]",,"{'link': 'https://www.instagram.com/reel/DCnTX0mJQzc/?id=3505856034837433564_1999721091', 'share_text': 'BRINGING THE BOOM ð\x9f\x92¥', 'original_content_owner': 'aiapply.co'}",,,,
66,973,2025-01-10 17:24:55,12,,,,,,,
67,977,2025-01-10 17:43:20,dan_griffin6 reacted ð® to your message ,,,,,,,
68,1042,2025-01-10 23:45:34,Baller call,,,,,,,
69,1084,2025-01-11 13:07:38,"Dreamed I took a shit last night, panicked a lil when I woke up","[{'reaction': 'ð\x9f\x98\x82', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736601958}]",,,,,,
70,1085,2025-01-11 13:07:45,Sadly nothing to add to the counter :(,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736601956}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736625721}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Dex', 'timestamp': 1736600961}]",,,,,,
71,1176,2025-01-12 17:12:07,Did you shit yourself,,,,,,,
72,1200,2025-01-12 23:27:31,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736724739}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1736763247}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736727555}]",,"{'link': 'https://www.instagram.com/reel/DEq2eH9sSgc/?id=3542883621527431196_66036935894', 'share_text': 'Follow @ms.kitt3n for a treat!ð\x9f\x98¼\nC: @/hellotushy on TT', 'original_content_owner': 'ms.kitt3n'}",,,,
73,1202,2025-01-13 00:35:30,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736758395}, {'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth', 'timestamp': 1736759050}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736763881}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736759036}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1736763255}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1736729310}]",,"{'link': 'https://www.instagram.com/p/DEh1z0UxA4X/', 'share_text': 'backdoor blues\n-\n#pixelart #digitalart #ã\x83\x89ã\x83\x83ã\x83\x88çµµ #goreart #darkart', 'original_content_owner': 'grinch_g'}",,,,
74,1221,2025-01-13 12:05:09,13,,,,,,,
75,1222,2025-01-13 12:05:13,First since friday,,,,,,,
76,1287,2025-01-14 13:54:43,14 satisfying,,,,,,,
77,1291,2025-01-14 15:51:54,15,,,,,,,
78,1335,2025-01-15 19:22:58,16,,,,,,,
79,1337,2025-01-15 19:28:16,,"[{'reaction': 'ð\x9f\x98®', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1736978193}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1736972367}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1736970426}, {'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1736975461}]","[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/473231966_2002403553584526_6952222328754440192_n_991228742928103.jpg', 'creation_timestamp': 1736969295}]",,,,,
80,1348,2025-01-16 09:55:42,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Harry Rooney', 'timestamp': 1737025726}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1737022502}, {'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1737029790}]",,"{'link': 'https://www.instagram.com/reel/DEXuRdLJCOt/?id=3537499542018859949_68790155926', 'share_text': 'I do it 50 minutes per day \n\nFollow (us) @nibble.studio for the funniest marketing content on IG. \n\n#workmemes #marketinghumor', 'original_content_owner': 'nibble.studio'}",,,,
81,1349,2025-01-16 09:55:55,17,,,,,,,
82,1358,2025-01-16 12:52:33,18,,,,,,,
83,1368,2025-01-16 14:03:00,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737042388}, {'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1737041381}, {'reaction': 'ð\x9f\x98\x82', 'actor': 'Keelin H.', 'timestamp': 1737036215}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737038637}]",,"{'link': 'https://www.instagram.com/p/DEyn2FiNYM9/', 'share_text': ""That's deep. Did Pavlov accidentally Pavlov himself? ð\x9f¤£\n\nð\x9f\x96¼ï¸\x8f: gamespite / x"", 'original_content_owner': 'batdadblake'}",,,,
84,1369,2025-01-16 14:03:00,This but whenever you open this chat,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737042386}]",,,,,,
85,1372,2025-01-16 16:38:15,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737045511}]",,"{'link': 'https://www.instagram.com/reel/DCKsS1hIOtP/?id=3497802869067803471_61311894418', 'share_text': 'Drop a follow || #fypã\x82· #foryou #vsp #videostarpro #editor #vs #videostar #cc #capcut #ccp #capcutpro #pro #editing #kobebryant #som #sports #athletic #athlete #fast #lakers #thelakersbasketballteam #NBA #blowthisup #dontletthisflop #viral #viraltiktok #viral #flop #zyxcbaã\x82· #zyxcba', 'original_content_owner': 'hoops_artistry'}",,,,
86,1373,2025-01-16 16:38:16,"Chat, we all know who this is chat","[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1737045571}]",,,,,,
87,1376,2025-01-16 22:33:44,Dan sent an attachment.,,,"{'link': 'https://www.instagram.com/reel/DDCNtToOdr6/?id=3513430947359480570_68907122774', 'share_text': 'Mr. Poopcontrol Day 43. Share your last time of pooping in comments and tag your friends! ð\x9f\x91\x87ð\x9f\x8f»ð\x9f\x98¼ð\x9f\x9a\x94ð\x9f\x92©\n#cats#funny#poop#poopcontrol#dailycheck', 'original_content_owner': 'mr.poop.control'}",,,,
88,1383,2025-01-16 23:41:21,Get back here mf,,,,,,,
89,1388,2025-01-16 23:41:32,I'm actually on the toilet do I join,"[{'reaction': 'â\x9d¤', 'actor': 'Dex', 'timestamp': 1737070970}]",,,,,,
90,1410,2025-01-17 09:34:53,Can we have a barbie achievement for the person who loses the most weight when comparing pre-post shit,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}]",,,,,,
91,1428,2025-01-17 12:11:24,19,,,,,,,
92,1503,2025-01-18 14:11:06,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737235679}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737210906}]",,"{'link': 'https://www.instagram.com/p/DE2sRowyn3b/', 'share_text': '', 'original_content_owner': 'negusflex'}",,,,
93,1537,2025-01-19 13:18:11,20,,,,,,,
94,1542,2025-01-19 14:11:52,"It's pretty explicable, you're ancient",,,,,,,
95,1564,2025-01-20 07:57:54,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Conan', 'timestamp': 1737360635}]",,"{'link': 'https://www.instagram.com/reel/DENTi4hRdWc/?id=3534567242589394332_30778746312', 'share_text': 'Cartman is so relatable. \n#relatable #cartman #backtowork #fyp', 'original_content_owner': 'parcelpapi'}",,,,
96,1565,2025-01-20 09:11:23,21,,,,,,,
97,1629,2025-01-20 21:54:13,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737410807}]",,"{'link': 'https://www.instagram.com/reel/DELU1xXTSa4/?id=3534009988669056696_2368823021', 'share_text': 'Follow @itsnatalietran if u think i should talk to her ð\x9f\x92\x80\nBro gtfo my phone ð\x9f\x98\xadð\x9f\x98\xadð\x9f\x98\xad', 'original_content_owner': 'itsnatalietran'}",,,,
98,1632,2025-01-20 22:13:51,,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Ros Hanley', 'timestamp': 1737411246}]","[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/photos/473258796_593711756925407_5077753084758753141_n_593711753592074.jpg', 'creation_timestamp': 1737411230}]",,,,,
99,1646,2025-01-20 22:30:04,,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737412217}]",,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/audio/audioclip17374122010003669_1644887079436867.mp4', 'creation_timestamp': 1737412201}]",,
100,1651,2025-01-20 22:32:05,,"[{'reaction': 'ð\x9f\x98\x82', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737412333}, {'reaction': 'ð\x9f\x98\x82', 'actor': 'Ros Hanley', 'timestamp': 1737412337}]",,,,"[{'uri': 'your_instagram_activity/messages/inbox/2025poopchat_8986527554771415/audio/audioclip17374123220003251_1312912983388433.mp4', 'creation_timestamp': 1737412322}]",,
101,1653,2025-01-20 22:32:27,dan_griffin6 reacted ð® to your message ,,,,,,,
102,1655,2025-01-20 22:32:30,But I'm gen z,,,,,,,
103,1658,2025-01-20 22:32:45,You knownme so well pookie,"[{'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1737412367}]",,,,,,
104,1665,2025-01-21 10:19:15,22,,,,,,,
105,1680,2025-01-21 12:31:33,Damn clay were the same :O,,,,,,,
106,1684,2025-01-21 12:43:43,23,,,,,,,
107,1689,2025-01-21 15:59:50,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737476118}, {'reaction': 'â\x9d¤', 'actor': 'Conor Mcmenamin', 'timestamp': 1737475365}]",,"{'link': 'https://www.instagram.com/p/DE5W-RsIA1e/', 'share_text': 'POOP', 'original_content_owner': 'mouthsandpipettes'}",,,,
108,1713,2025-01-22 09:14:58,dan_griffin6 liked a message,,,,,,,
109,1731,2025-01-22 10:40:46,24,,,,,,,
110,1732,2025-01-22 10:41:14,dan_griffin6 liked a message,,,,,,,
111,1762,2025-01-22 20:57:54,Dan sent an attachment.,,,"{'link': 'https://www.instagram.com/reel/DD16Pd-oKOZ/?id=3527982032793674649_70484792722', 'share_text': '', 'original_content_owner': 'alefososkiraly'}",,,,
112,1764,2025-01-22 21:07:02,Ye,"[{'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737583712}]",,,,,,
113,1772,2025-01-23 10:36:19,25,,,,,,,
114,1774,2025-01-23 10:36:56,Is that what you used to wipe,,,,,,,
115,1798,2025-01-23 18:45:15,They do.,"[{'reaction': 'â\x9d¤', 'actor': 'Emma Smyth', 'timestamp': 1737660853}]",,,,,,
116,1854,2025-01-24 11:35:04,26,,,,,,,
117,1874,2025-01-24 23:49:40,We're losing to the most constipated man in the chat i feel ashamed,,,,,,,
118,1898,2025-01-25 12:01:45,He's been scared shitless since the storm,"[{'reaction': 'â\x9d¤ï¸\x8f', 'actor': 'Conan', 'timestamp': 1737806511}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
119,1901,2025-01-25 12:01:54,,,,"{'link': 'https://media2.giphy.com/media/v1.Y2lkPTQyMzA0NmQwajd3ZzJxbXZ2NzdlOWw3bjY3ZDl2Nm1wZWRqajg1cWlzOXUxbmcyOSZlcD12MV9naWZzX2dpZklkJmN0PWc/qvDcYg155OuYjNYG8e/200.gif', 'original_content_owner': 'travisband'}",,,,
120,1922,2025-01-25 14:40:43,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1737838898}]",,,,,,
121,1923,2025-01-25 14:40:44,Stephen,"[{'reaction': 'â\x9d¤', 'actor': 'Stephen Allen', 'timestamp': 1737819857}, {'reaction': 'â\x9d¤', 'actor': 'Sean Condren Kuipers', 'timestamp': 1737818446}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1737831469}, {'reaction': 'â\x9d¤', 'actor': 'lalala lucky to have me here', 'timestamp': 1737819486}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}]",,,,,,
122,1930,2025-01-25 18:30:08,27,,,,,,,
123,1955,2025-01-26 10:37:55,28,,,,,,,
124,1956,2025-01-26 10:37:58,Stinky ahhh,,,,,,,
125,1982,2025-01-26 17:17:10,29,,,,,,,
126,2003,2025-01-27 06:54:23,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Keelin H.', 'timestamp': 1737974216}, {'reaction': 'â\x9d¤', 'actor': 'shane', 'timestamp': 1737970310}]",,"{'link': 'https://www.instagram.com/p/DFI1JQZSL8H/', 'share_text': '', 'original_content_owner': 'unbustable.nuttt'}",,,,
127,2020,2025-01-27 11:06:41,30,,,,,,,
128,2048,2025-01-28 09:05:14,31,,,,,,,
129,2063,2025-01-28 11:43:54,32,,,,,,,
130,2067,2025-01-28 13:13:48,:o,,,,,,,
131,2069,2025-01-28 14:27:08,33,,,,,,,
132,2154,2025-01-29 21:17:08,Dan sent an attachment.,,,"{'link': 'https://www.instagram.com/reel/DBMRiwZPFjY/?id=3480233767266441432_67540671909', 'share_text': 'This takes a different kind of skillâ\x80¦\n-\n#cliffjump #jump #trick #stunt #flip #sendit #splash #dog #gainer #adrenaline #cliffjumping #watersports', 'original_content_owner': 'eartotheasphalt'}",,,,
133,2157,2025-01-29 21:17:38,dan_griffin6 started a video chat,,,,,,,
134,2160,2025-01-29 21:19:08,Video chat ended,,,,,,,86.0
135,2174,2025-01-30 08:46:31,You should be,,,,,,,
136,2175,2025-01-30 09:19:37,34,,,,,,,
137,2182,2025-01-30 11:45:19,35,,,,,,,
138,2184,2025-01-30 11:46:58,>:(,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1738240290}, {'reaction': 'â\x9d¤', 'actor': 'Dex'}, {'reaction': 'â\x9d¤', 'actor': 'Ros Hanley', 'timestamp': 1738237650}]",,,,,,
139,2214,2025-01-31 11:00:36,36,,,,,,,
140,2218,2025-01-31 13:56:53,37,,,,,,,
141,2354,2025-02-01 12:03:50,dan_griffin6 liked a message,,,,,,,
142,2355,2025-02-01 12:03:56,dan_griffin6 liked a message,,,,,,,
143,2356,2025-02-01 12:04:00,dan_griffin6 liked a message,,,,,,,
144,2357,2025-02-01 12:04:02,dan_griffin6 liked a message,,,,,,,
145,2358,2025-02-01 12:05:37,dan_griffin6 liked a message,,,,,,,
146,2365,2025-02-01 13:12:57,38 hungover,"[{'reaction': 'ð\x9f\x98¢', 'actor': 'Emma Smyth'}]",,,,,,
147,2394,2025-02-01 22:39:39,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'ð\x9f«¥', 'actor': 'Emma Smyth'}]",,,,,,
148,2416,2025-02-02 16:52:49,39,,,,,,,
149,2442,2025-02-03 09:12:12,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'Georgia-Rae'}, {'reaction': 'â\x9d¤', 'actor': 'Conan'}, {'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1738582878}]",,"{'link': 'https://www.instagram.com/reel/DAkKSy5P2WR/?id=3468942885045364113_252786982', 'share_text': 'when you have 4 iced coffees before noon â\x98\x95ï¸\x8f', 'original_content_owner': 'anthonyaddotta'}",,,,
150,2444,2025-02-03 09:53:17,Dan sent an attachment.,"[{'reaction': 'â\x9d¤', 'actor': 'ð\x9d\x93\x94ð\x9d\x93¸ð\x9d\x93²ð\x9d\x93·', 'timestamp': 1738582916}]",,"{'link': 'https://www.instagram.com/reel/DE2teoxJk1z/?id=3546221774052412787_360972246', 'share_text': 'the looming TT ban got me feeling sentimental, and to this day, this throw away video idea is still somehow my most popular video with 6.6 million views. Itâ\x80\x99s been memeâ\x80\x99d and reposted to death but whatever yahoo who cares anymore! #songwriter #songwritersofinstagram #funnysong #roommates #roommate', 'original_content_owner': 'hummusvacuum999'}",,,,
151,2462,2025-02-03 16:16:08,40,,,,,,,
152,2484,2025-02-04 09:10:11,41,,,,,,,
